,id,type,geometry.type,geometry.coordinates,properties.@id,properties.@type,properties.elevation.unitCode,properties.elevation.value,properties.station,properties.timestamp,properties.rawMessage,properties.textDescription,properties.icon,properties.presentWeather,properties.temperature.unitCode,properties.temperature.value,properties.temperature.qualityControl,properties.dewpoint.unitCode,properties.dewpoint.value,properties.dewpoint.qualityControl,properties.windDirection.unitCode,properties.windDirection.value,properties.windDirection.qualityControl,properties.windSpeed.unitCode,properties.windSpeed.value,properties.windSpeed.qualityControl,properties.windGust.unitCode,properties.windGust.value,properties.windGust.qualityControl,properties.barometricPressure.unitCode,properties.barometricPressure.value,properties.barometricPressure.qualityControl,properties.seaLevelPressure.unitCode,properties.seaLevelPressure.value,properties.seaLevelPressure.qualityControl,properties.visibility.unitCode,properties.visibility.value,properties.visibility.qualityControl,properties.maxTemperatureLast24Hours.unitCode,properties.maxTemperatureLast24Hours.value,properties.minTemperatureLast24Hours.unitCode,properties.minTemperatureLast24Hours.value,properties.precipitationLast3Hours.unitCode,properties.precipitationLast3Hours.value,properties.precipitationLast3Hours.qualityControl,properties.relativeHumidity.unitCode,properties.relativeHumidity.value,properties.relativeHumidity.qualityControl,properties.windChill.unitCode,properties.windChill.value,properties.windChill.qualityControl,properties.heatIndex.unitCode,properties.heatIndex.value,properties.heatIndex.qualityControl,properties.cloudLayers
35,https://api.weather.gov/stations/SNI/observations/2022-03-16T18:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T18:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T18:00:00+00:00,,,,[],wmoUnit:degC,0.94,V,wmoUnit:degC,0.27,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,95.280332250642,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
36,https://api.weather.gov/stations/SNI/observations/2022-03-14T01:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T01:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T01:00:00+00:00,,,,[],wmoUnit:degC,-1.48,V,wmoUnit:degC,-2.42,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,,Z,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,93.30698335368,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
37,https://api.weather.gov/stations/SNI/observations/2022-03-11T13:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T13:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T13:00:00+00:00,,,,[],wmoUnit:degC,-12.07,V,wmoUnit:degC,-15.34,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,76.617875424624,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
38,https://api.weather.gov/stations/SNI/observations/2022-03-16T11:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T11:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T11:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
39,https://api.weather.gov/stations/SNI/observations/2022-03-11T10:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T10:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T10:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
40,https://api.weather.gov/stations/SNI/observations/2022-03-15T13:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T13:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T13:00:00+00:00,,,,[],wmoUnit:degC,1.4,V,wmoUnit:degC,-6.24,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,56.813990171689,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
41,https://api.weather.gov/stations/SNI/observations/2022-03-14T21:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T21:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T21:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
42,https://api.weather.gov/stations/SNI/observations/2022-03-13T23:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T23:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T23:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
43,https://api.weather.gov/stations/SNI/observations/2022-03-13T21:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T21:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T21:00:00+00:00,,,,[],wmoUnit:degC,0.22,V,wmoUnit:degC,-1.57,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,87.762602474986,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
44,https://api.weather.gov/stations/SNI/observations/2022-03-12T21:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T21:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T21:00:00+00:00,,,,[],wmoUnit:degC,1.55,V,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
45,https://api.weather.gov/stations/SNI/observations/2022-03-15T01:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T01:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T01:00:00+00:00,,,,[],wmoUnit:degC,1.4,V,wmoUnit:degC,-5.75,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,58.976378931106,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
46,https://api.weather.gov/stations/SNI/observations/2022-03-10T23:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-10T23:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-10T23:00:00+00:00,,,,[],wmoUnit:degC,-6.88,V,wmoUnit:degC,-15.82,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,48.984794811334,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
47,https://api.weather.gov/stations/SNI/observations/2022-03-12T09:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T09:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T09:00:00+00:00,,,,[],wmoUnit:degC,-2.97,V,wmoUnit:degC,-9.25,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,61.921992182871,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
48,https://api.weather.gov/stations/SNI/observations/2022-03-12T17:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T17:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T17:00:00+00:00,,,,[],wmoUnit:degC,-0.74,V,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
49,https://api.weather.gov/stations/SNI/observations/2022-03-16T13:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T13:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T13:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
50,https://api.weather.gov/stations/SNI/observations/2022-03-12T02:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T02:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T02:00:00+00:00,,,,[],wmoUnit:degC,-5.24,V,wmoUnit:degC,-10.59,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,66.061079774773,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
51,https://api.weather.gov/stations/SNI/observations/2022-03-15T23:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T23:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T23:00:00+00:00,,,,[],wmoUnit:degC,5.47,V,wmoUnit:degC,-1.22,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,62.072532274506,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
52,https://api.weather.gov/stations/SNI/observations/2022-03-16T12:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T12:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T12:00:00+00:00,,,,[],wmoUnit:degC,-0.86,V,wmoUnit:degC,-0.86,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,100.0,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
53,https://api.weather.gov/stations/SNI/observations/2022-03-14T14:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T14:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T14:00:00+00:00,,,,[],wmoUnit:degC,-6.73,V,wmoUnit:degC,-8.28,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,88.720165644538,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
54,https://api.weather.gov/stations/SNI/observations/2022-03-16T08:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T08:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T08:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
55,https://api.weather.gov/stations/SNI/observations/2022-03-13T14:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T14:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T14:00:00+00:00,,,,[],wmoUnit:degC,3.12,V,wmoUnit:degC,-3.59,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,61.407544769538,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
56,https://api.weather.gov/stations/SNI/observations/2022-03-14T19:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T19:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T19:00:00+00:00,,,,[],wmoUnit:degC,0.36,V,wmoUnit:degC,-2.57,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,80.699831953895,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
57,https://api.weather.gov/stations/SNI/observations/2022-03-15T11:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T11:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T11:00:00+00:00,,,,[],wmoUnit:degC,0.89,V,wmoUnit:degC,-6.26,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,58.84420195647,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
58,https://api.weather.gov/stations/SNI/observations/2022-03-14T11:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T11:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T11:00:00+00:00,,,,[],wmoUnit:degC,-4.87,V,wmoUnit:degC,-5.63,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,94.405102593561,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
59,https://api.weather.gov/stations/SNI/observations/2022-03-15T18:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T18:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T18:00:00+00:00,,,,[],wmoUnit:degC,4.61,V,wmoUnit:degC,-5.61,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,47.495613294466,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
60,https://api.weather.gov/stations/SNI/observations/2022-03-15T15:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T15:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T15:00:00+00:00,,,,[],wmoUnit:degC,2.69,V,wmoUnit:degC,-9.27,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,40.989734149695,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
61,https://api.weather.gov/stations/SNI/observations/2022-03-13T09:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T09:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T09:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
62,https://api.weather.gov/stations/SNI/observations/2022-03-11T11:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T11:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T11:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
63,https://api.weather.gov/stations/SNI/observations/2022-03-11T04:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T04:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T04:00:00+00:00,,,,[],wmoUnit:degC,-11.11,V,wmoUnit:degC,-15.52,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,69.908117836243,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
64,https://api.weather.gov/stations/SNI/observations/2022-03-16T14:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T14:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T14:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
65,https://api.weather.gov/stations/SNI/observations/2022-03-14T12:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T12:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T12:00:00+00:00,,,,[],wmoUnit:degC,-5.9,V,wmoUnit:degC,-6.82,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,93.2066161131,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
66,https://api.weather.gov/stations/SNI/observations/2022-03-11T17:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T17:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T17:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
67,https://api.weather.gov/stations/SNI/observations/2022-03-16T20:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T20:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T20:00:00+00:00,,,,[],wmoUnit:degC,0.6,V,wmoUnit:degC,-0.12,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,94.922371267331,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
68,https://api.weather.gov/stations/SNI/observations/2022-03-13T20:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T20:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T20:00:00+00:00,,,,[],wmoUnit:degC,-0.04,V,wmoUnit:degC,-1.48,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,90.024857524722,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
69,https://api.weather.gov/stations/SNI/observations/2022-03-13T06:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T06:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T06:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
